id,client_id,departure_id,arrival_id,dep_time,estimate_arr_time,price
126,2560,17,43,2018-09-15 21:33:00,2018-09-15 21:56:00,6.57
127,41,38,142,2018-09-15 21:35:00,2018-09-15 21:56:00,4.69
128,33,159,92,2018-09-15 21:38:00,2018-09-15 21:51:00,3.59
129,1508,105,50,2018-09-15 21:40:00,2018-09-15 21:59:00,11.29
130,2083,8,97,2018-09-15 21:10:00,2018-09-15 21:17:00,2.28
131,375,160,117,2018-09-15 22:05:00,2018-09-15 22:21:00,8.4
132,898,114,42,2018-09-15 22:16:00,2018-09-15 22:39:00,11.26
133,2722,5,159,2018-09-15 22:36:00,2018-09-15 23:29:00,23.67
134,2084,28,104,2018-09-15 23:37:00,2018-09-16 00:00:00,8.3
135,1246,105,168,2018-09-15 23:03:00,2018-09-15 23:16:00,2.25
136,694,170,159,2018-09-15 23:48:00,2018-09-16 00:13:00,14.2
137,222,139,13,2018-09-15 23:17:00,2018-09-15 23:23:00,3.15
138,2046,10,21,2018-09-15 23:25:00,2018-09-15 23:52:00,10.38
1,2049,52,78,2018-09-16 00:19:00,2018-09-16 01:12:00,10.7
2,183,121,36,2018-09-16 01:59:00,2018-09-16 02:22:00,11.47
3,1650,107,22,2018-09-16 02:56:00,2018-09-16 03:23:00,6.87
4,681,42,138,2018-09-16 03:05:00,2018-09-16 03:26:00,8.75
5,2339,38,72,2018-09-16 05:50:00,2018-09-16 06:00:00,2.12
6,2821,54,22,2018-09-16 05:00:00,2018-09-16 05:59:00,31.77
7,436,110,39,2018-09-16 06:24:00,2018-09-16 07:21:00,9.57
8,2838,31,13,2018-09-16 06:56:00,2018-09-16 07:18:00,4.64
9,1885,71,111,2018-09-16 07:10:00,2018-09-16 07:36:00,15.75
10,642,4,16,2018-09-16 07:27:00,2018-09-16 07:36:00,4.88
11,1644,155,105,2018-09-16 07:07:00,2018-09-16 07:50:00,9.75
12,6,87,134,2018-09-16 07:59:00,2018-09-16 08:53:00,29.5
13,1687,50,141,2018-09-16 07:07:00,2018-09-16 07:16:00,3.65
14,214,107,157,2018-09-16 07:36:00,2018-09-16 08:09:00,13.9
15,602,33,31,2018-09-16 07:27:00,2018-09-16 07:41:00,6.01
16,2369,24,106,2018-09-16 07:27:00,2018-09-16 07:37:00,5.61
17,1396,77,60,2018-09-16 07:42:00,2018-09-16 07:53:00,2.93
18,2796,141,17,2018-09-16 07:40:00,2018-09-16 08:09:00,5.87
19,2190,47,5,2018-09-16 07:58:00,2018-09-16 08:47:00,28.07
20,2291,69,57,2018-09-16 07:29:00,2018-09-16 07:38:00,2.0
21,1070,16,68,2018-09-16 07:49:00,2018-09-16 08:37:00,21.97
22,459,99,8,2018-09-16 07:48:00,2018-09-16 08:25:00,5.39
23,2467,145,138,2018-09-16 07:54:00,2018-09-16 08:43:00,27.75
24,1049,69,52,2018-09-16 07:33:00,2018-09-16 08:29:00,21.71
25,2285,141,88,2018-09-16 07:38:00,2018-09-16 08:29:00,18.59
26,2447,78,44,2018-09-16 07:28:00,2018-09-16 07:52:00,9.95
27,722,82,31,2018-09-16 07:23:00,2018-09-16 08:02:00,4.7
28,2079,125,73,2018-09-16 07:21:00,2018-09-16 07:51:00,14.95
29,1993,104,82,2018-09-16 07:10:00,2018-09-16 07:43:00,18.26
30,2863,108,75,2018-09-16 07:12:00,2018-09-16 08:06:00,29.79
31,2826,129,110,2018-09-16 07:20:00,2018-09-16 07:29:00,4.78
32,370,153,10,2018-09-16 07:23:00,2018-09-16 08:15:00,28.23
33,1026,113,38,2018-09-16 07:18:00,2018-09-16 08:09:00,21.59
34,2688,81,38,2018-09-16 07:21:00,2018-09-16 08:20:00,9.21
35,43,75,141,2018-09-16 08:09:00,2018-09-16 08:32:00,10.58
36,2655,119,118,2018-09-16 08:51:00,2018-09-16 09:42:00,29.15
37,2105,138,16,2018-09-16 08:08:00,2018-09-16 08:56:00,26.42
38,2950,107,77,2018-09-16 08:53:00,2018-09-16 09:36:00,20.19
39,1780,99,116,2018-09-16 08:39:00,2018-09-16 09:22:00,8.3
40,2909,2,111,2018-09-16 08:38:00,2018-09-16 09:26:00,28.15
41,602,149,56,2018-09-16 08:47:00,2018-09-16 09:24:00,16.91
42,1174,56,16,2018-09-16 08:31:00,2018-09-16 08:34:00,2.0
43,64,100,138,2018-09-16 08:49:00,2018-09-16 09:31:00,17.76
44,1759,88,46,2018-09-16 08:20:00,2018-09-16 08:29:00,5.38
45,408,24,95,2018-09-16 08:20:00,2018-09-16 08:23:00,2.0
46,2455,8,27,2018-09-16 08:25:00,2018-09-16 08:39:00,4.69
47,1026,64,90,2018-09-16 08:06:00,2018-09-16 08:50:00,23.17
48,2429,53,143,2018-09-16 08:54:00,2018-09-16 09:54:00,32.39
49,267,135,65,2018-09-16 08:37:00,2018-09-16 08:46:00,2.0
50,783,54,97,2018-09-16 09:58:00,2018-09-16 10:35:00,15.92
51,2039,82,64,2018-09-16 09:31:00,2018-09-16 09:35:00,2.0
52,2010,64,43,2018-09-16 09:21:00,2018-09-16 10:21:00,12.99
53,2438,165,104,2018-09-16 09:10:00,2018-09-16 09:19:00,3.99
54,505,42,110,2018-09-16 09:11:00,2018-09-16 09:56:00,19.76
55,2462,34,141,2018-09-16 09:02:00,2018-09-16 09:57:00,7.08
56,493,10,145,2018-09-16 10:57:00,2018-09-16 11:08:00,2.0
57,269,118,36,2018-09-16 10:50:00,2018-09-16 11:12:00,9.44
58,1750,61,43,2018-09-16 10:21:00,2018-09-16 10:41:00,9.36
59,1068,22,3,2018-09-16 10:56:00,2018-09-16 10:59:00,2.0
60,69,151,118,2018-09-16 11:41:00,2018-09-16 12:32:00,25.52
61,1735,135,105,2018-09-16 11:06:00,2018-09-16 11:48:00,17.15
62,1777,105,30,2018-09-16 11:19:00,2018-09-16 11:55:00,20.87
63,2516,173,91,2018-09-16 11:10:00,2018-09-16 11:56:00,22.35
64,1565,83,60,2018-09-16 11:45:00,2018-09-16 12:32:00,14.37
65,145,24,150,2018-09-16 11:48:00,2018-09-16 12:23:00,16.4
66,563,154,31,2018-09-16 11:27:00,2018-09-16 11:30:00,2.0
67,901,20,106,2018-09-16 11:41:00,2018-09-16 12:03:00,13.33
68,2814,96,87,2018-09-16 11:19:00,2018-09-16 11:39:00,5.72
69,862,29,110,2018-09-16 11:40:00,2018-09-16 12:01:00,11.47
70,1768,135,156,2018-09-16 12:42:00,2018-09-16 13:02:00,11.18
71,2141,152,171,2018-09-16 12:12:00,2018-09-16 12:43:00,3.5
72,632,81,172,2018-09-16 12:02:00,2018-09-16 12:14:00,4.61
73,2859,13,97,2018-09-16 12:45:00,2018-09-16 12:55:00,3.34
74,868,71,74,2018-09-16 12:41:00,2018-09-16 13:38:00,24.71
75,541,145,160,2018-09-16 12:13:00,2018-09-16 12:44:00,15.81
76,936,86,152,2018-09-16 12:32:00,2018-09-16 12:40:00,4.15
77,894,102,139,2018-09-16 12:38:00,2018-09-16 13:07:00,3.15
78,2402,112,133,2018-09-16 12:46:00,2018-09-16 13:03:00,7.44
79,548,122,2,2018-09-16 12:17:00,2018-09-16 13:12:00,29.68
80,2483,144,31,2018-09-16 12:04:00,2018-09-16 12:59:00,29.46
81,976,73,72,2018-09-16 12:24:00,2018-09-16 13:14:00,9.34
82,665,39,101,2018-09-16 12:36:00,2018-09-16 12:54:00,8.41
83,2644,122,139,2018-09-16 12:18:00,2018-09-16 13:04:00,21.42
84,1291,139,16,2018-09-16 12:05:00,2018-09-16 12:52:00,19.31
85,708,42,77,2018-09-16 12:25:00,2018-09-16 12:34:00,2.26
86,211,88,3,2018-09-16 12:23:00,2018-09-16 12:48:00,13.44
87,492,94,124,2018-09-16 12:57:00,2018-09-16 13:43:00,26.84
88,178,119,171,2018-09-16 12:01:00,2018-09-16 12:47:00,10.72
89,1691,48,95,2018-09-16 12:40:00,2018-09-16 13:36:00,6.01
90,2929,147,19,2018-09-16 12:01:00,2018-09-16 12:20:00,8.44
91,2194,44,34,2018-09-16 12:36:00,2018-09-16 13:02:00,7.41
92,2142,55,64,2018-09-16 12:51:00,2018-09-16 13:20:00,14.08
93,1231,136,25,2018-09-16 12:47:00,2018-09-16 13:39:00,25.05
94,185,78,35,2018-09-16 12:24:00,2018-09-16 12:37:00,7.24
95,2462,85,160,2018-09-16 12:26:00,2018-09-16 12:36:00,5.12
96,1247,98,167,2018-09-16 12:41:00,2018-09-16 12:49:00,2.88
97,580,5,39,2018-09-16 12:16:00,2018-09-16 12:46:00,16.03
98,84,154,134,2018-09-16 12:43:00,2018-09-16 13:15:00,10.49
99,642,77,2,2018-09-16 12:16:00,2018-09-16 12:37:00,8.61
100,2518,73,169,2018-09-16 12:14:00,2018-09-16 12:16:00,2.0
101,1472,7,39,2018-09-16 12:50:00,2018-09-16 13:05:00,7.18
102,1149,4,39,2018-09-16 12:35:00,2018-09-16 13:29:00,17.96
103,861,82,169,2018-09-16 12:23:00,2018-09-16 12:38:00,5.32
104,2759,45,145,2018-09-16 12:01:00,2018-09-16 12:08:00,4.04
105,340,82,57,2018-09-16 12:50:00,2018-09-16 13:02:00,5.01
106,142,41,19,2018-09-16 13:57:00,2018-09-16 14:27:00,13.41
107,283,93,122,2018-09-16 13:04:00,2018-09-16 13:46:00,14.56
108,1678,146,148,2018-09-16 13:56:00,2018-09-16 14:40:00,25.82
109,940,162,2,2018-09-16 13:14:00,2018-09-16 13:35:00,10.06
110,1811,100,42,2018-09-16 13:11:00,2018-09-16 13:16:00,2.23
111,794,7,29,2018-09-16 13:20:00,2018-09-16 14:03:00,23.61
112,1803,61,121,2018-09-16 13:13:00,2018-09-16 13:55:00,21.23
113,1760,92,46,2018-09-16 13:11:00,2018-09-16 13:52:00,7.07
114,2281,38,71,2018-09-16 13:16:00,2018-09-16 14:09:00,19.59
115,2492,163,97,2018-09-16 14:11:00,2018-09-16 14:58:00,4.98
116,2251,123,82,2018-09-16 14:53:00,2018-09-16 15:53:00,33.67
117,1939,137,64,2018-09-16 14:26:00,2018-09-16 14:47:00,5.31
118,1095,1,53,2018-09-16 14:14:00,2018-09-16 15:11:00,29.37
119,2469,141,153,2018-09-16 15:32:00,2018-09-16 15:59:00,4.41
120,1811,13,80,2018-09-16 15:13:00,2018-09-16 16:08:00,29.23
121,1962,42,112,2018-09-16 15:52:00,2018-09-16 16:52:00,28.69
122,1924,77,44,2018-09-16 15:53:00,2018-09-16 16:12:00,4.83
123,761,104,64,2018-09-16 15:16:00,2018-09-16 16:10:00,15.13
124,1696,44,144,2018-09-16 15:20:00,2018-09-16 16:08:00,21.37
125,1466,169,93,2018-09-16 15:48:00,2018-09-16 16:22:00,20.66
126,1942,153,139,2018-09-16 15:43:00,2018-09-16 16:43:00,36.73
127,2946,144,70,2018-09-16 15:51:00,2018-09-16 16:42:00,27.9
128,2758,113,86,2018-09-16 15:41:00,2018-09-16 15:56:00,6.1
129,659,157,1,2018-09-16 16:26:00,2018-09-16 17:05:00,23.56
130,2536,37,27,2018-09-16 16:22:00,2018-09-16 16:38:00,7.36
131,1901,24,125,2018-09-16 16:21:00,2018-09-16 17:01:00,6.36
132,150,116,64,2018-09-16 16:45:00,2018-09-16 17:03:00,8.07
133,1317,30,128,2018-09-16 16:00:00,2018-09-16 16:01:00,2.0
134,1166,113,46,2018-09-16 16:13:00,2018-09-16 17:06:00,26.93
135,2554,37,66,2018-09-16 17:32:00,2018-09-16 18:04:00,13.49
136,1041,5,136,2018-09-16 17:54:00,2018-09-16 18:26:00,19.09
137,1408,91,19,2018-09-16 17:02:00,2018-09-16 17:32:00,14.41
138,52,165,27,2018-09-16 17:30:00,2018-09-16 17:40:00,5.17
139,459,41,164,2018-09-16 17:35:00,2018-09-16 17:51:00,9.98
140,1680,47,151,2018-09-16 17:12:00,2018-09-16 17:18:00,3.34
141,320,153,65,2018-09-16 17:45:00,2018-09-16 18:28:00,17.5
142,2378,100,86,2018-09-16 17:18:00,2018-09-16 17:21:00,2.0
143,1509,6,82,2018-09-16 18:58:00,2018-09-16 19:50:00,23.55
144,757,148,89,2018-09-16 18:48:00,2018-09-16 19:05:00,2.58
145,2034,11,41,2018-09-16 18:45:00,2018-09-16 19:16:00,6.7
146,2198,54,166,2018-09-16 18:36:00,2018-09-16 19:06:00,7.74
147,1227,147,86,2018-09-16 19:34:00,2018-09-16 19:41:00,2.87
148,863,109,29,2018-09-16 19:20:00,2018-09-16 19:35:00,2.58
149,1113,109,44,2018-09-16 19:50:00,2018-09-16 20:44:00,27.18
150,700,13,119,2018-09-16 19:44:00,2018-09-16 20:19:00,18.68
151,2587,63,89,2018-09-16 19:22:00,2018-09-16 19:48:00,3.44
152,2422,64,127,2018-09-16 19:44:00,2018-09-16 20:20:00,14.4
153,1565,75,110,2018-09-16 19:30:00,2018-09-16 19:53:00,9.54
154,1912,95,109,2018-09-16 19:30:00,2018-09-16 20:16:00,27.55
155,2511,21,93,2018-09-16 19:22:00,2018-09-16 20:08:00,21.84
156,539,39,43,2018-09-16 19:56:00,2018-09-16 20:47:00,8.55
157,2611,116,37,2018-09-16 19:53:00,2018-09-16 20:05:00,6.95
158,1368,95,45,2018-09-16 19:16:00,2018-09-16 19:28:00,2.61
159,513,72,152,2018-09-16 19:03:00,2018-09-16 19:09:00,2.51
160,1754,2,123,2018-09-16 19:16:00,2018-09-16 19:57:00,24.05
161,1823,114,149,2018-09-16 19:56:00,2018-09-16 20:06:00,5.59
162,1086,26,6,2018-09-16 19:05:00,2018-09-16 19:17:00,7.4
163,41,77,158,2018-09-16 19:15:00,2018-09-16 19:31:00,7.02
164,567,138,166,2018-09-16 20:49:00,2018-09-16 21:12:00,7.7
165,1622,47,2,2018-09-16 20:55:00,2018-09-16 21:29:00,21.17
166,2572,90,110,2018-09-16 20:25:00,2018-09-16 20:27:00,2.0
167,913,61,140,2018-09-16 20:31:00,2018-09-16 20:55:00,13.43
168,2553,162,41,2018-09-16 20:31:00,2018-09-16 21:24:00,31.68
169,163,22,127,2018-09-16 20:13:00,2018-09-16 21:11:00,5.88
170,465,85,2,2018-09-16 20:09:00,2018-09-16 20:24:00,7.53
171,1105,24,130,2018-09-16 20:00:00,2018-09-16 20:46:00,19.46
172,2064,44,78,2018-09-16 20:46:00,2018-09-16 21:05:00,4.53
173,1091,149,150,2018-09-16 20:12:00,2018-09-16 20:51:00,7.75
174,1516,115,160,2018-09-16 20:19:00,2018-09-16 20:39:00,9.51
175,436,48,130,2018-09-16 20:03:00,2018-09-16 20:04:00,2.0
176,782,48,23,2018-09-16 20:20:00,2018-09-16 20:24:00,2.0
177,1925,1,151,2018-09-16 20:29:00,2018-09-16 20:30:00,2.0
178,1217,40,165,2018-09-16 20:41:00,2018-09-16 21:38:00,7.17
179,989,22,119,2018-09-16 20:32:00,2018-09-16 21:01:00,13.82
180,274,50,1,2018-09-16 20:43:00,2018-09-16 20:52:00,2.42
181,2988,135,148,2018-09-16 20:15:00,2018-09-16 20:38:00,11.16
182,1524,90,143,2018-09-16 20:56:00,2018-09-16 20:57:00,2.0
183,40,125,64,2018-09-16 20:43:00,2018-09-16 21:35:00,28.38
184,2819,31,93,2018-09-16 20:14:00,2018-09-16 20:23:00,3.59
185,1999,13,92,2018-09-16 20:43:00,2018-09-16 20:44:00,2.0
186,2023,96,1,2018-09-16 20:02:00,2018-09-16 20:44:00,17.89
187,1493,42,70,2018-09-16 20:40:00,2018-09-16 21:38:00,20.26
188,16,5,105,2018-09-16 20:41:00,2018-09-16 21:16:00,14.01
189,2439,57,13,2018-09-16 20:41:00,2018-09-16 21:09:00,13.34
190,700,75,15,2018-09-16 20:11:00,2018-09-16 20:16:00,2.0
191,2850,11,14,2018-09-16 20:01:00,2018-09-16 20:55:00,13.84
192,2832,105,49,2018-09-16 20:15:00,2018-09-16 20:16:00,2.0
193,309,32,125,2018-09-16 20:17:00,2018-09-16 20:20:00,2.0
194,82,115,33,2018-09-16 21:12:00,2018-09-16 21:32:00,11.46
195,1369,126,63,2018-09-16 21:46:00,2018-09-16 22:12:00,13.08
196,1255,78,142,2018-09-16 21:34:00,2018-09-16 21:55:00,10.33
197,2769,74,3,2018-09-16 21:23:00,2018-09-16 22:22:00,29.37
198,1691,72,136,2018-09-16 21:21:00,2018-09-16 21:48:00,12.33
199,1437,78,114,2018-09-16 21:00:00,2018-09-16 21:59:00,29.84
200,2301,15,169,2018-09-16 21:55:00,2018-09-16 22:53:00,19.31
201,182,68,119,2018-09-16 21:00:00,2018-09-16 21:52:00,5.68
202,2982,86,91,2018-09-16 21:21:00,2018-09-16 21:56:00,17.96
203,316,135,16,2018-09-16 21:51:00,2018-09-16 22:30:00,21.94
204,221,105,116,2018-09-16 22:57:00,2018-09-16 22:59:00,2.0
205,1065,65,15,2018-09-16 22:18:00,2018-09-16 22:38:00,3.95
206,2523,72,46,2018-09-16 22:19:00,2018-09-16 22:58:00,13.9
207,1406,91,142,2018-09-16 22:37:00,2018-09-16 22:46:00,2.22
208,1201,162,41,2018-09-16 23:12:00,2018-09-17 00:08:00,30.83
209,705,15,136,2018-09-16 23:55:00,2018-09-17 00:27:00,14.74
210,2977,131,145,2018-09-16 23:55:00,2018-09-17 00:14:00,4.92
1,2084,53,105,2018-09-17 01:00:00,2018-09-17 01:09:00,4.34
2,861,146,64,2018-09-17 02:27:00,2018-09-17 02:36:00,3.72
3,2197,116,10,2018-09-17 04:52:00,2018-09-17 05:39:00,19.98
4,2726,145,87,2018-09-17 06:53:00,2018-09-17 06:55:00,2.0
5,2430,81,104,2018-09-17 07:43:00,2018-09-17 08:33:00,22.9
6,1499,119,30,2018-09-17 07:55:00,2018-09-17 08:19:00,11.95
7,681,34,108,2018-09-17 07:45:00,2018-09-17 08:37:00,30.34
8,1928,103,64,2018-09-17 07:12:00,2018-09-17 07:14:00,2.0
9,730,40,90,2018-09-17 07:05:00,2018-09-17 07:44:00,21.24
10,79,90,21,2018-09-17 07:31:00,2018-09-17 08:22:00,21.01
11,2373,73,78,2018-09-17 07:05:00,2018-09-17 07:32:00,6.72
12,2008,23,54,2018-09-17 07:48:00,2018-09-17 07:56:00,3.22
13,1654,68,27,2018-09-17 07:32:00,2018-09-17 07:50:00,7.62
14,1487,117,93,2018-09-17 07:30:00,2018-09-17 07:34:00,2.23
15,456,19,111,2018-09-17 07:18:00,2018-09-17 07:41:00,6.38
16,73,113,73,2018-09-17 07:23:00,2018-09-17 07:52:00,13.7
17,1353,75,66,2018-09-17 07:08:00,2018-09-17 07:30:00,10.72
18,2122,63,54,2018-09-17 07:35:00,2018-09-17 08:07:00,13.44
19,1271,2,6,2018-09-17 07:45:00,2018-09-17 08:39:00,20.58
20,2203,161,88,2018-09-17 07:41:00,2018-09-17 08:36:00,33.57
21,1273,164,105,2018-09-17 07:08:00,2018-09-17 07:27:00,3.8
22,1535,128,167,2018-09-17 07:47:00,2018-09-17 07:52:00,2.0
23,2823,118,130,2018-09-17 07:26:00,2018-09-17 07:30:00,2.0
24,2067,50,17,2018-09-17 07:08:00,2018-09-17 07:24:00,7.25
25,2362,119,150,2018-09-17 07:40:00,2018-09-17 08:27:00,7.93
26,2410,9,109,2018-09-17 07:58:00,2018-09-17 08:49:00,20.48
27,2922,161,99,2018-09-17 07:47:00,2018-09-17 08:29:00,17.41
28,1054,133,149,2018-09-17 07:08:00,2018-09-17 07:09:00,2.0
29,1435,106,124,2018-09-17 07:35:00,2018-09-17 07:39:00,2.2
30,2312,89,32,2018-09-17 07:11:00,2018-09-17 07:55:00,6.5
31,1846,43,143,2018-09-17 07:21:00,2018-09-17 07:33:00,6.81
32,1946,81,147,2018-09-17 07:41:00,2018-09-17 08:13:00,12.03
33,2053,114,120,2018-09-17 08:49:00,2018-09-17 09:44:00,31.35
34,1699,12,118,2018-09-17 08:55:00,2018-09-17 09:26:00,7.47
35,753,119,149,2018-09-17 08:27:00,2018-09-17 08:59:00,16.55
36,1034,11,24,2018-09-17 08:39:00,2018-09-17 09:25:00,24.78
37,163,113,87,2018-09-17 08:28:00,2018-09-17 08:39:00,5.85
38,696,133,85,2018-09-17 08:03:00,2018-09-17 08:27:00,11.03
39,1589,17,127,2018-09-17 08:46:00,2018-09-17 09:18:00,19.24
40,2814,42,89,2018-09-17 08:27:00,2018-09-17 08:33:00,2.71
41,1561,151,120,2018-09-17 08:43:00,2018-09-17 09:24:00,18.99
42,2600,137,149,2018-09-17 08:53:00,2018-09-17 09:12:00,9.46
43,2046,37,88,2018-09-17 08:41:00,2018-09-17 08:42:00,2.0
44,1994,86,8,2018-09-17 08:06:00,2018-09-17 08:53:00,15.42
45,2266,160,151,2018-09-17 08:08:00,2018-09-17 08:09:00,2.0
46,2918,108,123,2018-09-17 08:52:00,2018-09-17 09:50:00,8.49
47,872,109,117,2018-09-17 08:50:00,2018-09-17 09:29:00,15.93
48,996,105,18,2018-09-17 08:58:00,2018-09-17 09:34:00,15.65
49,2551,127,98,2018-09-17 08:31:00,2018-09-17 08:35:00,2.0
50,2590,89,52,2018-09-17 08:11:00,2018-09-17 08:42:00,16.47
51,1934,75,66,2018-09-17 08:40:00,2018-09-17 09:22:00,22.25
52,2477,155,52,2018-09-17 08:38:00,2018-09-17 09:21:00,18.79
53,2783,140,124,2018-09-17 08:57:00,2018-09-17 09:42:00,23.07
54,2119,13,12,2018-09-17 08:17:00,2018-09-17 08:35:00,7.42
55,2748,32,5,2018-09-17 08:28:00,2018-09-17 08:29:00,2.0
56,2944,93,163,2018-09-17 08:50:00,2018-09-17 09:33:00,10.81
57,1295,18,159,2018-09-17 08:38:00,2018-09-17 09:33:00,25.25
58,1338,4,36,2018-09-17 08:19:00,2018-09-17 08:45:00,12.15
59,1102,72,27,2018-09-17 08:52:00,2018-09-17 09:11:00,10.45
60,2567,63,29,2018-09-17 08:19:00,2018-09-17 08:54:00,14.4
61,2338,29,16,2018-09-17 08:03:00,2018-09-17 08:10:00,2.0
62,36,143,62,2018-09-17 08:31:00,2018-09-17 09:02:00,12.71
63,2554,35,136,2018-09-17 08:43:00,2018-09-17 09:21:00,6.25
64,851,135,94,2018-09-17 08:52:00,2018-09-17 09:16:00,12.6
65,1338,36,70,2018-09-17 08:06:00,2018-09-17 08:25:00,6.12
66,691,31,14,2018-09-17 09:37:00,2018-09-17 10:15:00,14.25
67,128,123,158,2018-09-17 09:25:00,2018-09-17 09:28:00,2.0
68,675,80,4,2018-09-17 09:23:00,2018-09-17 10:10:00,9.94
69,570,118,117,2018-09-17 09:20:00,2018-09-17 09:55:00,6.51
70,868,75,110,2018-09-17 09:48:00,2018-09-17 10:28:00,21.57
71,1811,113,71,2018-09-17 09:36:00,2018-09-17 09:52:00,5.05
72,226,84,45,2018-09-17 09:38:00,2018-09-17 10:34:00,31.31
73,1335,49,30,2018-09-17 09:23:00,2018-09-17 10:03:00,21.17
74,707,52,3,2018-09-17 09:48:00,2018-09-17 10:22:00,20.54
75,1922,64,1,2018-09-17 09:18:00,2018-09-17 09:47:00,4.0
76,399,55,154,2018-09-17 10:16:00,2018-09-17 11:13:00,27.31
77,20,37,1,2018-09-17 10:04:00,2018-09-17 10:39:00,14.49
78,2208,117,132,2018-09-17 10:58:00,2018-09-17 11:42:00,11.83
79,1166,139,91,2018-09-17 11:04:00,2018-09-17 11:38:00,13.9
80,596,111,82,2018-09-17 11:02:00,2018-09-17 11:43:00,22.64
81,1879,96,114,2018-09-17 11:47:00,2018-09-17 12:16:00,14.38
82,1871,139,90,2018-09-17 11:57:00,2018-09-17 12:46:00,25.45
83,1787,120,11,2018-09-17 11:32:00,2018-09-17 12:00:00,6.99
84,2445,153,28,2018-09-17 11:25:00,2018-09-17 12:07:00,22.11
85,2409,38,61,2018-09-17 11:03:00,2018-09-17 12:00:00,25.8
86,773,116,170,2018-09-17 11:35:00,2018-09-17 12:16:00,19.84
87,925,150,42,2018-09-17 11:54:00,2018-09-17 12:08:00,7.36
88,2786,89,135,2018-09-17 11:34:00,2018-09-17 12:23:00,28.79
89,1936,52,135,2018-09-17 11:06:00,2018-09-17 11:48:00,21.2
90,1802,118,22,2018-09-17 11:03:00,2018-09-17 11:28:00,15.09
91,975,52,17,2018-09-17 12:17:00,2018-09-17 12:33:00,7.21
92,683,54,20,2018-09-17 12:02:00,2018-09-17 12:47:00,19.02
93,992,160,9,2018-09-17 12:46:00,2018-09-17 12:53:00,2.0
94,2132,46,152,2018-09-17 12:43:00,2018-09-17 13:03:00,11.67
95,1591,167,36,2018-09-17 12:08:00,2018-09-17 12:19:00,3.95
96,2201,38,127,2018-09-17 12:02:00,2018-09-17 12:56:00,27.7
97,2493,92,135,2018-09-17 12:41:00,2018-09-17 12:57:00,2.82
98,160,48,77,2018-09-17 12:38:00,2018-09-17 13:27:00,25.36
99,233,35,68,2018-09-17 12:11:00,2018-09-17 12:33:00,11.61
100,143,110,29,2018-09-17 12:03:00,2018-09-17 13:00:00,17.85
101,2137,148,143,2018-09-17 12:03:00,2018-09-17 12:37:00,16.96
102,766,129,110,2018-09-17 12:55:00,2018-09-17 13:07:00,5.15
103,1347,3,67,2018-09-17 12:22:00,2018-09-17 12:27:00,2.0
104,616,36,138,2018-09-17 12:55:00,2018-09-17 13:11:00,4.07
105,2033,130,120,2018-09-17 12:02:00,2018-09-17 12:17:00,7.82
106,2491,148,142,2018-09-17 12:00:00,2018-09-17 12:46:00,22.05
107,2985,34,24,2018-09-17 12:41:00,2018-09-17 13:19:00,19.74
108,2485,16,144,2018-09-17 13:35:00,2018-09-17 14:12:00,5.03
109,1024,163,49,2018-09-17 13:45:00,2018-09-17 13:56:00,6.13
110,36,82,124,2018-09-17 13:01:00,2018-09-17 13:58:00,26.63
111,1295,6,92,2018-09-17 13:06:00,2018-09-17 13:09:00,2.0
112,2002,105,48,2018-09-17 13:05:00,2018-09-17 13:55:00,25.95
113,1502,11,150,2018-09-17 13:12:00,2018-09-17 13:55:00,11.19
114,656,57,148,2018-09-17 13:15:00,2018-09-17 13:50:00,10.68
115,2820,121,30,2018-09-17 13:00:00,2018-09-17 13:31:00,18.5
116,1152,119,161,2018-09-17 13:43:00,2018-09-17 14:41:00,34.09
117,310,92,151,2018-09-17 13:38:00,2018-09-17 14:04:00,13.46
118,1872,18,99,2018-09-17 13:17:00,2018-09-17 13:47:00,18.27
119,2675,94,83,2018-09-17 13:24:00,2018-09-17 14:19:00,25.49
120,2373,83,41,2018-09-17 14:31:00,2018-09-17 14:34:00,2.0
121,2878,120,116,2018-09-17 14:30:00,2018-09-17 14:39:00,2.77
122,647,73,67,2018-09-17 14:24:00,2018-09-17 15:18:00,31.9
123,1678,64,29,2018-09-17 14:24:00,2018-09-17 14:48:00,10.14
124,2344,134,97,2018-09-17 14:45:00,2018-09-17 14:48:00,2.0
125,1249,75,108,2018-09-17 14:12:00,2018-09-17 15:02:00,9.1
126,1267,28,40,2018-09-17 14:39:00,2018-09-17 15:30:00,22.82
127,201,16,25,2018-09-17 14:37:00,2018-09-17 15:18:00,13.98
128,427,31,46,2018-09-17 14:25:00,2018-09-17 14:58:00,16.2
129,1999,1,166,2018-09-17 15:36:00,2018-09-17 15:49:00,4.84
130,907,45,74,2018-09-17 15:48:00,2018-09-17 15:55:00,4.14
131,1277,110,172,2018-09-17 15:46:00,2018-09-17 16:10:00,9.88
132,1530,73,137,2018-09-17 15:01:00,2018-09-17 15:12:00,6.15
133,812,6,116,2018-09-17 15:56:00,2018-09-17 16:53:00,30.16
134,958,103,64,2018-09-17 15:24:00,2018-09-17 16:04:00,15.98
135,131,53,158,2018-09-17 15:06:00,2018-09-17 16:05:00,28.25
136,1392,160,161,2018-09-17 16:48:00,2018-09-17 17:45:00,32.78
137,1236,39,76,2018-09-17 16:59:00,2018-09-17 17:03:00,2.0
138,1111,74,45,2018-09-17 16:26:00,2018-09-17 16:56:00,16.59
